140924	A	山西省,忻州市,繁峙县	{}
140925	A	山西省,忻州市,宁武县	{}
140926	A	山西省,忻州市,静乐县	{}
140927	A	山西省,忻州市,神池县	{}
140928	A	山西省,忻州市,五寨县	{}
140929	A	山西省,忻州市,岢岚县	{}
140930	A	山西省,忻州市,河曲县	{}
140931	A	山西省,忻州市,保德县	{}
140932	A	山西省,忻州市,偏关县	{}
140981	A	山西省,忻州市,原平市	{}
141000	A	山西省,临汾市,	{}
141001		山西省,临汾市,市辖区	{}
141002	A	山西省,临汾市,尧都区	{}
141021	A	山西省,临汾市,曲沃县	{}
141022	A	山西省,临汾市,翼城县	{}
141023	A	山西省,临汾市,襄汾县	{}
141024	A	山西省,临汾市,洪洞县	{}
141025	A	山西省,临汾市,古县	{}
141026	A	山西省,临汾市,安泽县	{}
141027	A	山西省,临汾市,浮山县	{}
141028	A	山西省,临汾市,吉县	{}
141029	A	山西省,临汾市,乡宁县	{}
141030	A	山西省,临汾市,大宁县	{}
141031	A	山西省,临汾市,隰县	{}
141032	A	山西省,临汾市,永和县	{}
141033	A	山西省,临汾市,蒲县	{}
141034	A	山西省,临汾市,汾西县	{}
141081	A	山西省,临汾市,侯马市	{}
